sleeper_id,name,team,pos,opp,proj,pass_att,pass_comp,pass_yd,pass_td,pass_int,rush_att,rush_yd,rush_td,rec,rec_yd,rec_td,fum_lost,two_pt,xpm,xpa,fgm_0_19,fgm_20_29,fgm_30_39,fgm_40_49,fgm_50p,sacks,defs_int,defs_fum_rec,defs_td,safety,blk_kick,ret_td,pts_allowed
4984,Josh Allen,BUF,QB,TB,22.08,33.87,21.83,234.87,1.69,0.68,6.25,31.19,0.51,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11564,Drake Maye,NE,QB,NYJ,21.47,29.43,19.91,227.47,1.9,0.51,4.3,28.35,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6904,Jalen Hurts,PHI,QB,DET,20.86,27.58,18.43,209.91,1.75,0.48,7.39,29.35,0.52,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6797,Justin Herbert,LAC,QB,@JAX,20.77,33.99,22.67,254.11,1.82,0.61,5.99,34.55,0.1,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4881,Lamar Jackson,BAL,QB,@CLE,20.41,24.89,17.04,205.29,1.73,0.52,7.23,45.02,0.3,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4046,Patrick Mahomes,KC,QB,@DEN,18.98,34.83,24.92,253.02,1.76,0.72,5.57,29.29,0.1,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3294,Dak Prescott,DAL,QB,@LV,18.03,37.69,25.14,260.35,1.85,0.73,2.49,10.71,0.2,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,Matthew Stafford,LAR,QB,SEA,18.35,36.13,24.15,254.84,2.3,0.67,0.67,2.11,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11560,Caleb Williams,CHI,QB,@MIN,17.71,33.6,21.24,229.41,1.62,0.57,4.21,27.2,0.21,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Joe Flacco,CIN,QB,@PIT,16.76,39.49,26.01,262.65,1.9,0.81,1.31,3.76,0.1,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4892,Baker Mayfield,TB,QB,@BUF,17.15,36.96,23.49,239.17,1.63,0.81,3.09,19.35,0.1,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6804,Jordan Love,GB,QB,@NYG,15.68,32.19,21.83,238.18,1.63,0.59,3.4,15.21,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3257,Jacoby Brissett,ARI,QB,SF,16.93,34.97,22.25,216.3,1.74,0.71,5.67,20.86,0.21,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11565,J.J. McCarthy,MIN,QB,CHI,15.63,32.43,21.51,208.79,1.45,0.96,5.97,29.46,0.2,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
