sleeper_id,name,team,pos,opp,proj,pass_att,pass_comp,pass_yd,pass_td,pass_int,rush_att,rush_yd,rush_td,rec,rec_yd,rec_td,fum_lost,two_pt,xpm,xpa,fgm_0_19,fgm_20_29,fgm_30_39,fgm_40_49,fgm_50p,sacks,defs_int,defs_fum_rec,defs_td,safety,blk_kick,ret_td,pts_allowed
4046,Patrick Mahomes,KC,QB,WAS,22.86,35.99,24.08,274.81,2.33,0.6,5.75,34.22,0.1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4984,Josh Allen,BUF,QB,@CAR,21.77,33.19,20.52,238.24,1.75,0.57,7.84,37.59,0.42,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4881,Lamar Jackson,BAL,QB,CHI,21.38,33.27,21.01,218.44,1.74,0.7,7.3,44.44,0.4,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6904,Jalen Hurts,PHI,QB,NYG,21.25,32.73,19.84,204.24,1.39,0.78,8.58,35.39,0.7,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11563,Bo Nix,DEN,QB,DAL,20.13,34.46,21.94,258.69,1.57,0.79,4.89,25.17,0.42,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6797,Justin Herbert,LAC,QB,MIN,19.46,36.14,22.76,249.7,1.87,0.67,4.73,24.82,0.1,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4892,Baker Mayfield,TB,QB,@NO,19.41,36.31,22.62,254.89,1.89,0.82,4.6,26.86,0.2,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5870,Daniel Jones,IND,QB,TEN,18.38,33.4,20.75,225.03,1.79,0.63,3.98,14.7,0.4,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11564,Drake Maye,NE,QB,CLE,17.24,32.23,19.86,229.82,1.67,0.84,4.47,23.31,0.29,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294,Dak Prescott,DAL,QB,@DEN,17.66,37.7,23.7,253.52,1.69,0.68,2.05,7.71,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6804,Jordan Love,GB,QB,@PIT,18.27,32.28,20.14,252.66,1.72,0.83,4.16,17.25,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
